frame	"t, s"	id	type	Px	Py	Pt	Sx	Sy	St	Tx	Ty	Tt	mode	ctrl.img.filename
3674	24.865	50	A	1163.36	1180.36	0	1159.29	1189.25	117.068	1000	1500	0	Tracking	default
3675	24.883	50	A	1162.01	1185.29	0	1159.29	1189.25	117.033	1000	1500	0	Tracking	default
3676	24.899	50	A	1162.01	1185.29	0	1159.29	1189.25	117.24	1000	1500	0	Tracking	default
3677	24.915	50	A	1166.41	1180.33	0	1159.29	1189.25	117.503	1000	1500	0	Tracking	default
3678	24.933	50	A	1161.7	1187.56	0	1159.29	1189.25	117.365	1000	1500	0	Tracking	default
3679	24.951	50	A	1145.15	1217.91	0	1142.83	1222.58	117.228	1000	1500	0	Tracking	default
3680	24.965	50	A	1147.7	1211.9	0	1142.83	1222.58	117.141	1000	1500	0	Tracking	default
3681	24.983	50	A	1145.97	1213.83	0	1142.83	1222.58	117.023	1000	1500	0	Tracking	default
3682	24.999	50	A	1149.88	1210.84	0	1142.85	1205.93	117.4	1000	1500	0	Tracking	default
3683	25.016	50	A	1150.09	1214.53	0	1142.83	1222.58	117.739	1000	1500	0	Tracking	default
3684	25.034	50	A	1150.1	1214.41	0	1142.83	1222.58	117.73	1000	1500	0	Tracking	default
3685	25.052	50	A	1147.37	1213.58	0	1142.83	1222.58	117.226	1000	1500	0	Tracking	default
3686	25.07	50	A	1148.91	1238.71	0	1142.8	1239.23	119.7	1000	1500	0	Tracking	default
3687	25.088	50	A	1148.5	1239.5	0	1142.8	1239.23	119.707	1000	1500	0	Tracking	default
3688	25.106	50	A	1148.86	1239.2	0	1142.8	1239.23	119.731	1000	1500	0	Tracking	default
3689	25.124	50	A	1149	1235.5	0	1142.8	1239.23	119.399	1000	1500	0	Tracking	default
3690	25.142	50	A	1129.3	1264.49	0	1126.34	1272.56	118.757	1000	1500	0	Tracking	default
3691	25.16	50	A	1130.72	1261.75	0	1126.34	1272.56	118.743	1000	1500	0	Tracking	default
3692	25.178	50	A	1129.78	1265.11	0	1126.34	1272.56	118.916	1000	1500	0	Tracking	default
3693	25.182	50	A	1131.79	1263.18	0	1126.34	1272.56	118.92	1000	1500	0	Tracking	default
3694	25.2	50	A	1131.79	1263.18	0	1126.34	1272.56	119.1	1000	1500	0	Tracking	default
3695	25.216	50	A	1137.2	1263.78	0	1142.75	1272.53	120.164	1000	1500	0	Tracking	default
3696	25.232	50	A	1113.01	1296.95	0	1109.88	1305.89	119.102	1000	1500	0	Tracking	default
3697	25.25	50	A	1115.42	1293.63	0	1109.9	1289.24	119.214	1000	1500	0	Tracking	default
3698	25.268	50	A	1114.96	1293.87	0	1109.9	1289.24	119.146	1000	1500	0	Tracking	default
3699	25.286	50	A	1113.88	1294.58	0	1109.9	1289.24	118.997	1000	1500	0	Tracking	default
3700	25.304	50	A	1118.63	1288.78	0	1109.9	1289.24	119.322	1000	1500	0	Tracking	default
3701	25.322	50	A	1118.56	1288.74	0	1109.9	1289.24	119.303	1000	1500	0	Tracking	default
3702	25.34	50	A	1114.73	1312.04	0	1109.85	1322.54	121.432	1000	1500	0	Tracking	default
3703	25.358	50	A	1114.85	1312.07	0	1109.85	1322.54	121.461	1000	1500	0	Tracking	default
3704	25.376	50	A	1113.1	1314.27	0	1109.85	1322.54	121.359	1000	1500	0	Tracking	default
3705	25.394	50	A	1113.03	1314.08	0	1109.85	1322.54	121.305	1000	1500	0	Tracking	default
3706	25.398	50	A	1106.47	1318.92	0	1109.85	1322.54	121.295	1000	1500	0	Tracking	default
3707	25.416	50	A	1082.99	1349.88	0	1109.85	1322.54	120.441	1000	1500	0	Tracking	default
3708	25.434	50	A	1087.24	1342.59	0	1076.98	1355.9	118.892	1000	1500	0	Tracking	default
3709	25.448	50	A	1087.24	1342.59	0	1093.41	1339.22	118.963	1000	1500	0	Tracking	default
3710	25.466	50	A	1085.98	1343.98	0	1077	1339.25	118.837	1000	1500	0	Tracking	default
3711	25.484	50	A	1086.01	1343.95	0	1077	1339.25	118.854	1000	1500	0	Tracking	default
3712	25.5	50	A	1088.88	1341.42	0	1093.41	1339.22	119.278	1000	1500	0	Tracking	default
3713	25.515	50	A	1088.55	1341.64	0	1093.41	1339.22	119.219	1000	1500	0	Tracking	default
3714	25.533	50	A	1088.42	1341.62	0	1093.41	1339.22	119.177	1000	1500	0	Tracking	default
3715	25.55	50	A	1071.69	1364.73	0	1076.95	1372.55	117.898	1000	1500	0	Tracking	default
3716	25.568	50	A	1072.15	1364.27	0	1076.95	1372.55	117.97	1000	1500	0	Tracking	default
3717	25.586	50	A	1070.1	1363.3	0	1060.54	1372.58	117.117	1000	1500	0	Tracking	default
3718	25.604	50	A	1074.52	1356.46	0	1076.98	1355.9	117.419	1000	1500	0	Tracking	default
3719	25.622	50	A	1074.52	1356.45	0	1076.98	1355.9	117.432	1000	1500	0	Tracking	default
3720	25.64	50	A	1073.9	1357.2	0	1076.98	1355.9	117.359	1000	1500	0	Tracking	default
3721	25.658	50	A	1073.67	1358.41	0	1076.98	1355.9	117.493	1000	1500	0	Tracking	default
3722	25.676	50	A	1060.71	1382.04	0	1060.51	1389.23	117.227	1000	1500	0	Tracking	default
3723	25.694	50	A	1062	1376	0	1060.54	1372.58	116.546	1000	1500	0	Tracking	default
3724	25.698	50	A	1062	1376	0	1060.54	1372.58	116.547	1000	1500	0	Tracking	default
3725	25.726	50	A	1060.47	1380.12	0	1060.51	1389.23	116.76	1000	1500	0	Tracking	default
3726	25.742	50	A	1064	1377	0	1060.54	1372.58	117.505	1000	1500	0	Tracking	default
3727	25.756	50	A	1060.95	1381.72	0	1060.51	1389.23	117.277	1000	1500	0	Tracking	default
3728	25.772	50	A	1046.82	1404.04	0	1044.08	1405.9	115.98	1000	1500	0	Tracking	default
3729	25.788	50	A	1046.5	1403.96	0	1044.08	1405.9	115.798	1000	1500	0	Tracking	default
3730	25.804	50	A	1046.5	1404	0	1044.08	1405.9	115.813	1000	1500	0	Tracking	default
3731	25.822	50	A	1046.5	1404	0	1044.08	1405.9	115.83	1000	1500	0	Tracking	default
3732	25.84	50	A	1032.16	1434.86	0	1027.61	1439.23	116.292	1000	1500	0	Tracking	default
3733	25.858	50	A	1034.59	1429.07	0	1027.61	1439.23	116.007	1000	1500	0	Tracking	default
3734	25.876	50	A	1032.7	1434.4	0	1027.61	1439.23	116.517	1000	1500	0	Tracking	default
3735	25.894	50	A	1034.47	1429.13	0	1027.61	1439.23	115.932	1000	1500	0	Tracking	default
3736	25.898	50	A	1014.01	1468.94	0	1027.61	1439.23	115.923	1000	1500	0	Tracking	default
3737	25.916	50	A	1022.02	1456.39	0	1011.15	1472.56	114.092	1000	1500	0	Tracking	default
3738	25.934	50	A	1022.02	1456.39	0	1027.59	1455.89	-121.873	300	300	0	Tracking	default
3739	25.948	50	A	1022.15	1456.34	0	1027.59	1455.89	-121.879	300	300	0	Tracking	default
3740	25.966	50	A	1017.19	1464.35	0	1011.15	1472.56	-121.561	300	300	0	Tracking	default
3741	25.984	50	A	1017.19	1464.35	0	1011.18	1455.91	-121.596	300	300	0	Tracking	default
3742	26.002	50	A	1017	1464.5	0	1011.18	1455.91	-121.621	300	300	0	Tracking	default
3743	26.02	50	A	1019.23	1455.99	0	1011.18	1455.91	-121.889	300	300	0	Tracking	default
3744	26.038	50	A	1004.6	1421.93	0	1011.23	1422.61	-122.131	300	300	0	Tracking	default
3745	26.056	50	A	1003.09	1420.09	0	994.812	1422.64	-122.118	300	300	0	Tracking	default
3746	26.074	50	A	998.254	1411.12	0	994.836	1405.99	-122.147	300	300	0	Tracking	default
3747	26.092	50	A	998.735	1413.03	0	994.836	1405.99	-122.12	300	300	0	Tracking	default
3748	26.11	50	A	982.202	1389.12	0	978.447	1389.36	-122.062	300	300	0	Tracking	default
3749	26.126	50	A	982.202	1389.12	0	978.447	1389.36	-122.062	300	300	0	Tracking	default
3750	26.142	50	A	970.078	1376.14	0	962.058	1372.74	-121.909	300	300	0	Tracking	default
3751	26.16	50	A	970.634	1376.66	0	962.058	1372.74	-121.918	300	300	0	Tracking	default
3752	26.166	50	A	971.379	1377.33	0	962.058	1372.74	-121.918	300	300	0	Tracking	default
3753	26.183	50	A	950.947	1349.01	0	962.058	1372.74	-121.931	300	300	0	Tracking	default
3754	26.199	50	A	950.947	1349.01	0	945.693	1339.46	-121.821	300	300	0	Tracking	default
3755	26.215	50	A	953.735	1357.96	0	945.668	1356.12	-121.712	300	300	0	Tracking	default
3756	26.233	50	A	934.688	1333.43	0	929.304	1322.84	-121.554	300	300	0	Tracking	default
3757	26.249	50	A	934.688	1333.43	0	929.304	1322.84	-121.556	300	300	0	Tracking	default
3758	26.265	50	A	937.091	1336.22	0	929.28	1339.49	-121.584	300	300	0	Tracking	default
3759	26.283	50	A	931.634	1328.89	0	929.304	1322.84	-121.545	300	300	0	Tracking	default
3760	26.301	50	A	930.163	1330.11	0	929.304	1322.84	-121.456	300	300	0	Tracking	default
3761	26.319	50	A	928.75	1327.75	0	929.304	1322.84	-121.457	300	300	0	Tracking	default
3762	26.337	50	A	908.057	1300.33	0	912.939	1289.57	-121.293	300	300	0	Tracking	default
3763	26.355	50	A	908.013	1300.3	0	912.939	1289.57	-121.292	300	300	0	Tracking	default
3764	26.373	50	A	899.615	1292.06	0	896.526	1289.59	-121.149	300	300	0	Tracking	default
3765	26.391	50	A	902.341	1295.39	0	896.526	1289.59	-121.179	300	300	0	Tracking	default
3766	26.409	50	A	897.5	1287	0	896.526	1289.59	-121.189	300	300	0	Tracking	default
3767	26.427	50	A	897.5	1286.5	0	896.526	1289.59	-121.202	300	300	0	Tracking	default
3768	26.431	50	A	877.25	1259.75	0	896.526	1289.59	-121.202	300	300	0	Tracking	default
3769	26.449	50	A	877.25	1259.75	0	880.161	1256.32	-121.025	300	300	0	Tracking	default
3770	26.467	50	A	877.095	1260.85	0	880.161	1256.32	-120.989	300	300	0	Tracking	default
3771	26.481	50	A	876.86	1260.6	0	880.161	1256.32	-120.985	300	300	0	Tracking	default
3772	26.499	50	A	873.471	1257.46	0	863.747	1256.35	-120.919	300	300	0	Tracking	default
3773	26.517	50	A	873.457	1257.45	0	863.747	1256.35	-120.919	300	300	0	Tracking	default
3774	26.535	50	A	873.612	1257.67	0	880.161	1256.32	-120.92	300	300	0	Tracking	default
3775	26.553	50	A	873.63	1257.66	0	880.161	1256.32	-120.921	300	300	0	Tracking	default
3776	26.571	50	A	873.5	1257.5	0	880.161	1256.32	-120.92	300	300	0	Tracking	default
3777	26.589	50	A	873.73	1257.42	0	880.161	1256.32	-120.932	300	300	0	Tracking	default
3778	26.607	50	A	870.171	1252.46	0	863.747	1256.35	-120.906	300	300	0	Tracking	default
3779	26.625	50	A	870.464	1252.33	0	863.747	1256.35	-120.922	300	300	0	Tracking	default
3780	26.643	50	A	850.9	1222.2	0	847.383	1223.07	-120.853	300	300	0	Tracking	default
3781	26.661	50	A	851.038	1223.31	0	847.383	1223.07	-120.829	300	300	0	Tracking	default
3782	26.665	50	A	845.433	1221.47	0	847.383	1223.07	-120.829	300	300	0	Tracking	default
3783	26.683	50	A	845.5	1221.5	0	847.383	1223.07	-120.621	300	300	0	Tracking	default
3784	26.698	50	A	845.5	1221.5	0	847.383	1223.07	-120.624	300	300	0	Tracking	default
3785	26.715	50	A	845.5	1221.5	0	847.383	1223.07	-120.624	300	300	0	Tracking	default
3786	26.732	50	A	842.518	1220.15	0	847.383	1223.07	-120.523	300	300	0	Tracking	default
3787	26.75	50	A	821.556	1193.59	0	814.604	1189.82	-120.27	300	300	0	Tracking	default
3788	26.768	50	A	821.556	1193.59	0	814.604	1189.82	-120.27	300	300	0	Tracking	default
3789	26.786	50	A	821.64	1193.72	0	814.604	1189.82	-120.27	300	300	0	Tracking	default
3790	26.804	50	A	821.64	1193.72	0	814.604	1189.82	-120.271	300	300	0	Tracking	default
3791	26.822	50	A	821.556	1193.59	0	814.604	1189.82	-120.271	300	300	0	Tracking	default
3792	26.84	50	A	821.769	1193.65	0	814.604	1189.82	-120.279	300	300	0	Tracking	default
3793	26.858	50	A	821.772	1193.65	0	814.604	1189.82	-120.279	300	300	0	Tracking	default
3794	26.876	50	A	821.511	1193.62	0	814.604	1189.82	-120.268	300	300	0	Tracking	default
3795	26.894	50	A	821.556	1193.59	0	814.604	1189.82	-120.271	300	300	0	Tracking	default
3796	26.898	50	A	821.697	1193.81	0	814.604	1189.82	-120.271	300	300	0	Tracking	default
3797	26.916	50	A	821.885	1193.58	0	814.604	1189.82	-120.271	300	300	0	Tracking	default
3798	26.932	50	A	821.885	1193.58	0	814.604	1189.82	-120.287	300	300	0	Tracking	default
3799	26.948	50	A	821.694	1193.68	0	814.604	1189.82	-120.275	300	300	0	Tracking	default
3800	26.966	50	A	822.051	1193.28	0	814.604	1189.82	-120.303	300	300	0	Tracking	default
3801	26.984	50	A	820.147	1189.41	0	814.604	1189.82	-120.32	300	300	0	Tracking	default
3802	26.998	50	A	821.022	1190.49	0	814.604	1189.82	-120.332	300	300	0	Tracking	default
3803	27.016	50	A	807.615	1164.92	0	798.24	1156.55	-120.409	300	300	0	Tracking	default
3804	27.032	50	A	807.136	1163.8	0	798.24	1156.55	-120.418	300	300	0	Tracking	default
3805	27.049	50	A	803.534	1157.06	0	798.24	1156.55	-120.435	300	300	0	Tracking	default
3806	27.067	50	A	804.463	1159.17	0	798.24	1156.55	-120.419	300	300	0	Tracking	default
3807	27.085	50	A	803.039	1157.16	0	798.24	1156.55	-120.407	300	300	0	Tracking	default
3808	27.103	50	A	802.726	1155.78	0	798.24	1156.55	-120.432	300	300	0	Tracking	default
3809	27.121	50	A	802.544	1156.07	0	798.24	1156.55	-120.414	300	300	0	Tracking	default
3810	27.139	50	A	795.9	1142.3	0	798.264	1139.9	-120.487	300	300	0	Tracking	default
3811	27.157	50	A	795.1	1141.2	0	798.264	1139.9	-120.48	300	300	0	Tracking	default
3812	27.175	50	A	787.779	1127.63	0	781.875	1123.27	-120.514	300	300	0	Tracking	default
3813	27.193	50	A	787.912	1127.67	0	781.875	1123.27	-120.52	300	300	0	Tracking	default
3814	27.211	50	A	782.2	1114.4	0	781.899	1106.62	-120.63	300	300	0	Tracking	default
3815	27.215	50	A	782.2	1114.4	0	781.899	1106.62	-120.63	300	300	0	Tracking	default
3816	27.233	50	A	771.24	1095.43	0	781.899	1106.62	-120.623	300	300	0	Tracking	default
3817	27.249	50	A	771.24	1095.43	0	765.51	1090	-120.644	300	300	0	Tracking	default
3818	27.265	50	A	771.24	1095.43	0	765.51	1090	-120.644	300	300	0	Tracking	default
3819	27.283	50	A	771.24	1095.43	0	765.51	1090	-120.644	300	300	0	Tracking	default
3820	27.301	50	A	771.24	1095.43	0	765.51	1090	-120.644	300	300	0	Tracking	default
3821	27.319	50	A	749.862	1079.29	0	749.121	1073.38	-119.994	300	300	0	Tracking	default
3822	27.337	50	A	736.38	1060.34	0	732.732	1056.75	-119.85	300	300	0	Tracking	default
3823	27.355	50	A	736.577	1062.12	0	732.732	1056.75	-119.804	300	300	0	Tracking	default
3824	27.373	50	A	735.241	1059.64	0	732.732	1056.75	-119.81	300	300	0	Tracking	default
3825	27.391	50	A	737	1059.5	0	732.732	1056.75	-119.915	300	300	0	Tracking	default
3826	27.409	50	A	721.715	1030.9	0	716.368	1023.48	-119.985	300	300	0	Tracking	default
3827	27.427	50	A	722.262	1031.71	0	716.368	1023.48	-119.989	300	300	0	Tracking	default
3828	27.431	50	A	722.262	1031.71	0	716.368	1023.48	-119.989	300	300	0	Tracking	default
3829	27.449	50	A	721.837	1031.63	0	716.368	1023.48	-119.953	300	300	0	Tracking	default
3830	27.465	50	A	721.837	1031.63	0	716.368	1023.48	-119.967	300	300	0	Tracking	default
3831	27.481	50	A	717.789	1022.54	0	716.368	1023.48	-120.038	300	300	0	Tracking	default
3832	27.499	50	A	703.4	995.8	0	700.003	990.203	-120.104	300	300	0	Tracking	default
3833	27.517	50	A	703.276	995.899	0	700.003	990.203	-120.093	300	300	0	Tracking	default
3834	27.535	50	A	703.415	996.162	0	700.003	990.203	-120.092	300	300	0	Tracking	default
3835	27.553	50	A	703.3	995.6	0	700.003	990.203	-120.105	300	300	0	Tracking	default
3836	27.571	50	A	702.973	995.776	0	700.003	990.203	-120.078	300	300	0	Tracking	default
3837	27.589	50	A	703.166	995.684	0	700.003	990.203	-120.093	300	300	0	Tracking	default
3838	27.607	50	A	702.884	995.003	0	700.003	990.203	-120.1	300	300	0	Tracking	default
3839	27.625	50	A	702.615	994.939	0	700.003	990.203	-120.086	300	300	0	Tracking	default
3840	27.641	50	A	696.462	983.308	0	700.027	973.551	-120.123	300	300	0	Tracking	default
3841	27.657	50	A	696.7	982.9	0	700.027	973.551	-120.153	300	300	0	Tracking	default
3842	27.673	50	A	687.469	965.18	0	683.638	956.928	-120.221	300	300	0	Tracking	default
3843	27.691	50	A	687.655	965.098	0	683.638	956.928	-120.236	300	300	0	Tracking	default
3844	27.709	50	A	687.82	965.555	0	683.638	956.928	-120.23	300	300	0	Tracking	default
3845	27.727	50	A	688.013	965.465	0	683.638	956.928	-120.245	300	300	0	Tracking	default
3846	27.731	50	A	688.013	965.465	0	683.638	956.928	-120.245	300	300	0	Tracking	default
3847	27.749	50	A	684.5	966	0	683.638	956.928	-119.998	300	300	0	Tracking	default
3848	27.767	50	A	684.446	965.069	0	683.638	956.928	-119.998	300	300	0	Tracking	default
3849	27.781	50	A	684.446	965.069	0	683.638	956.928	-120.03	300	300	0	Tracking	default
3850	27.799	50	A	668.035	930.586	0	667.274	923.653	-120.27	300	300	0	Tracking	default
3851	27.817	50	A	668.216	929.836	0	667.274	923.653	-120.313	300	300	0	Tracking	default
3852	27.835	50	A	668.544	930.095	0	667.274	923.653	-120.324	300	300	0	Tracking	default
3853	27.853	50	A	669.3	929.6	0	667.274	923.653	-120.395	300	300	0	Tracking	default
3854	27.871	50	A	663.804	921.319	0	667.274	923.653	-120.351	300	300	0	Tracking	default
3855	27.889	50	A	664.5	922	0	667.274	923.653	-120.371	300	300	0	Tracking	default
3856	27.907	50	A	652	900	0	650.909	890.378	-120.399	300	300	0	Tracking	default
3857	27.925	50	A	652.682	900.571	0	650.909	890.378	-120.424	300	300	0	Tracking	default
3858	27.943	50	A	654.4	899.8	0	650.909	890.378	-120.578	300	300	0	Tracking	default
3859	27.961	50	A	654.6	900.2	0	650.909	890.378	-120.575	300	300	0	Tracking	default
3860	27.965	50	A	653.35	897.816	0	650.909	890.378	-120.575	300	300	0	Tracking	default
3861	27.983	50	A	653.326	897.805	0	650.909	890.378	-120.586	300	300	0	Tracking	default
3862	27.999	50	A	653.326	897.805	0	650.909	890.378	-120.585	300	300	0	Tracking	default
3863	28.015	50	A	653.35	897.816	0	650.909	890.378	-120.586	300	300	0	Tracking	default
3864	28.033	50	A	652.2	896.9	0	650.909	890.378	-120.542	300	300	0	Tracking	default
3865	28.051	50	A	631.846	865.769	0	634.544	857.103	-120.392	300	300	0	Tracking	default
3866	28.069	50	A	630	868	0	634.544	857.103	-120.154	300	300	0	Tracking	default
3867	28.087	50	A	624.5	864.5	0	618.131	857.131	-119.89	300	300	0	Tracking	default
3868	28.105	50	A	624.068	864.095	0	618.131	857.131	-119.876	300	300	0	Tracking	default
3869	28.123	50	A	624	864	0	618.131	857.131	-119.875	300	300	0	Tracking	default
3870	28.141	50	A	613.899	833.959	0	618.179	823.829	-120.452	300	300	0	Tracking	default
3871	28.159	50	A	613.588	834.19	0	618.179	823.829	-120.417	300	300	0	Tracking	default
3872	28.177	50	A	613.517	834.207	0	618.179	823.829	-120.41	300	300	0	Tracking	default
3873	28.181	50	A	613.2	834.4	0	618.179	823.829	-120.409	300	300	0	Tracking	default
3874	28.199	50	A	613.2	834.4	0	618.179	823.829	-120.373	300	300	0	Tracking	default
3875	28.217	50	A	599.95	801.35	0	601.815	790.554	-120.88	300	300	0	Tracking	default
3876	28.231	50	A	599.95	801.35	0	601.815	790.554	-120.894	300	300	0	Tracking	default
3877	28.249	50	A	599.865	801.167	0	601.815	790.554	-120.895	300	300	0	Tracking	default
3878	28.267	50	A	599.85	801.05	0	601.815	790.554	-120.899	300	300	0	Tracking	default
3879	28.285	50	A	599.753	801.342	0	601.815	790.554	-120.875	300	300	0	Tracking	default
3880	28.303	50	A	599.751	801.294	0	601.815	790.554	-120.877	300	300	0	Tracking	default
3881	28.321	50	A	599.918	801.281	0	601.815	790.554	-120.892	300	300	0	Tracking	default
3882	28.339	50	A	599.751	801.294	0	601.815	790.554	-120.877	300	300	0	Tracking	default
3883	28.357	50	A	599.471	801.42	0	601.815	790.554	-120.847	300	300	0	Tracking	default
3884	28.375	50	A	599.175	801.497	0	601.79	807.205	-120.818	300	300	0	Tracking	default
3885	28.393	50	A	599.175	801.497	0	601.79	807.205	-120.819	300	300	0	Tracking	default
3886	28.411	50	A	596.655	798.638	0	601.815	790.554	-120.749	300	300	0	Tracking	default
3887	28.415	50	A	596.224	797.81	0	601.815	790.554	-120.749	300	300	0	Tracking	default
3888	28.433	50	A	577.124	778.194	0	601.815	790.554	-120.755	300	300	0	Tracking	default
3889	28.449	50	A	577.124	778.194	0	569.012	773.957	-120.089	300	300	0	Tracking	default
3890	28.465	50	A	579.033	780.008	0	585.426	773.93	-120.167	300	300	0	Tracking	default
3891	28.483	50	A	579.069	780.112	0	585.426	773.93	-120.166	300	300	0	Tracking	default
3892	28.501	50	A	578.156	779.174	0	569.012	773.957	-120.134	300	300	0	Tracking	default
3893	28.519	50	A	573.323	771.915	0	569.012	773.957	-120.078	300	300	0	Tracking	default
3894	28.537	50	A	565.3	754.1	0	569.037	757.306	-120.296	300	300	0	Tracking	default
3895	28.555	50	A	564.829	754.35	0	569.037	757.306	-120.237	300	300	0	Tracking	default
3896	28.573	50	A	558.745	754.047	0	552.623	757.334	-119.674	300	300	0	Tracking	default
3897	28.591	50	A	558.707	753.983	0	552.623	757.334	-119.674	300	300	0	Tracking	default
3898	28.609	50	A	546.937	744.023	0	552.647	740.683	-119.074	300	300	0	Tracking	default
3899	28.627	50	A	551.5	746	0	552.647	740.683	-119.416	300	300	0	Tracking	default
3900	28.631	50	A	553.918	733.598	0	552.647	740.683	-119.418	300	300	0	Tracking	default
3901	28.649	50	A	553.918	733.598	0	552.672	724.032	-120.359	300	300	0	Tracking	default
3902	28.667	50	A	546.252	724.674	0	552.672	724.032	-120.316	300	300	0	Tracking	default
3903	28.681	50	A	546.252	724.674	0	552.672	724.032	-120.11	300	300	0	Tracking	default
3904	28.699	50	A	546.268	724.66	0	552.672	724.032	-120.111	300	300	0	Tracking	default
3905	28.717	50	A	546.268	724.66	0	552.672	724.032	-120.109	300	300	0	Tracking	default
3906	28.735	50	A	546.268	724.66	0	552.672	724.032	-120.11	300	300	0	Tracking	default
3907	28.753	50	A	539.523	706.236	0	536.283	707.408	-120.527	300	300	0	Tracking	default
3908	28.771	50	A	535.05	703.15	0	536.283	707.408	-120.244	300	300	0	Tracking	default
3909	28.789	50	A	536.995	709.391	0	536.283	707.408	-120.066	300	300	0	Tracking	default
3910	28.807	50	A	535.591	702.893	0	536.283	707.408	-120.317	300	300	0	Tracking	default
3911	28.825	50	A	535.591	702.893	0	536.283	707.408	-120.317	300	300	0	Tracking	default
3912	28.843	50	A	519.538	687.497	0	519.894	690.784	-119.529	300	300	0	Tracking	default
3913	28.861	50	A	522.966	691.093	0	519.894	690.784	-119.684	300	300	0	Tracking	default
